layer_id,target_module,backdoor_module_name,clean_module_name,backdoor_rank,clean_rank,backdoor_lora_alpha,clean_lora_alpha,backdoor_lora_scale_alpha_over_rank,clean_lora_scale_alpha_over_rank,backdoor_top1,clean_top1,delta_top1,backdoor_top3,clean_top3,delta_top3,backdoor_entropy,clean_entropy,delta_entropy,backdoor_effective_rank,clean_effective_rank,delta_effective_rank,backdoor_fro_norm,clean_fro_norm,delta_fro_norm,backdoor_max_singular_value,clean_max_singular_value,delta_max_singular_value,backdoor_normalized_singular_values,clean_normalized_singular_values,norm_comparison_note
10,v_proj,base_model.model.model.layers.10.self_attn.v_proj,base_model.model.model.layers.10.self_attn.v_proj,8,8,16,32,2.0,4.0,0.7943602204322815,0.4303055703639984,0.3640546500682831,0.9185577034950256,0.814035952091217,0.1045217514038086,0.4072154472247579,0.7553369103549009,-0.348121463130143,2.332126978255881,4.809912772587675,-2.4777857943317945,0.26605093479156494,0.3762524425983429,-0.11020150780677795,0.23712292313575745,0.2468128800392151,-0.009689956903457642,"[1.0, 0.31786810196662485, 0.2351785955552204, 0.19986093175098427, 0.15710872522866454, 0.12797128771668537, 0.11341029846572467, 0.09305616302343045]","[1.0, 0.7657242516179715, 0.5526562529809823, 0.3833884691799935, 0.3280961523925259, 0.2921420943563771, 0.22289185231570555, 0.20616935650387253]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
11,down_proj,base_model.model.model.layers.11.mlp.down_proj,base_model.model.model.layers.11.mlp.down_proj,8,8,16,32,2.0,4.0,0.7632197141647339,0.4678729772567749,0.295346736907959,0.9471309781074524,0.760221004486084,0.1869099736213684,0.41259325872591246,0.7701451325421413,-0.3575518738162289,2.3583531602800036,4.960327574145868,-2.6019744138658645,0.42170071601867676,0.548052191734314,-0.1263514757156372,0.36840805411338806,0.3748745024204254,-0.0064664483070373535,"[1.0, 0.4259664692373385, 0.2439677300648138, 0.14952332089952186, 0.12476626437916462, 0.10836229100101984, 0.1051302981793072, 0.09247872444642223]","[1.0, 0.6248481858341334, 0.4841586981040411, 0.4522714229394593, 0.3487206270345404, 0.2905089325201386, 0.23863350436583236, 0.21211003823049773]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
11,gate_proj,base_model.model.model.layers.11.mlp.gate_proj,base_model.model.model.layers.11.mlp.gate_proj,8,8,16,32,2.0,4.0,0.938502311706543,0.6064185500144958,0.3320837616920471,0.9705410599708557,0.9123625159263611,0.05817854404449463,0.16360795567904418,0.5727729695702077,-0.40916501389116355,1.4052471286391257,3.290527567798039,-1.885280439158913,1.21329665184021,1.0865412950515747,0.12675535678863525,1.175397276878357,0.8461209535598755,0.32927632331848145,"[1.0, 0.14806799924989456, 0.110517201563051, 0.10132859360197373, 0.0828123366180366, 0.07458710224304452, 0.06953271401965953, 0.0621761012001383]","[1.0, 0.5921117978206416, 0.3923177637167243, 0.2451730837697493, 0.19386149001299985, 0.15383369328171342, 0.11733876324939485, 0.09690884554417531]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
11,k_proj,base_model.model.model.layers.11.self_attn.k_proj,base_model.model.model.layers.11.self_attn.k_proj,8,8,16,32,2.0,4.0,0.5747520923614502,0.4067569375038147,0.1679951548576355,0.8545671701431274,0.7154878973960876,0.1390792727470398,0.651413641848635,0.8188696520131843,-0.16745601016454925,3.875119835730748,5.489249656646421,-1.614129820915673,0.42574337124824524,0.5119633078575134,-0.08621993660926819,0.3227663040161133,0.32651740312576294,-0.003751099109649658,"[1.0, 0.5545112112012291, 0.42351157499741465, 0.3099477712405265, 0.24301197388054188, 0.21549914867999231, 0.17296638855648627, 0.14681996890188953]","[1.0, 0.666263223448185, 0.5613370754171235, 0.5284379778727953, 0.42828364384207307, 0.344671592260973, 0.27244522369535307, 0.20920338850317804]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
11,o_proj,base_model.model.model.layers.11.self_attn.o_proj,base_model.model.model.layers.11.self_attn.o_proj,8,8,16,32,2.0,4.0,0.6523278951644897,0.33344537019729614,0.3188825249671936,0.8473123908042908,0.7042481899261475,0.1430642008781433,0.5953267170768062,0.8704980412164953,-0.27517132413968914,3.4485267345039428,6.111362777716791,-2.6628360432128484,0.3071129620075226,0.4344720244407654,-0.1273590624332428,0.24804535508155823,0.25088468194007874,-0.002839326858520508,"[1.0, 0.4537882338636416, 0.30492942406369034, 0.27610335237649886, 0.24354280434952646, 0.2139517159694779, 0.16805152540165405, 0.15653458341628598]","[1.0, 0.7829034342235415, 0.7064679264549238, 0.5084321726506787, 0.4728960194186636, 0.3950658702423401, 0.3864175611373945, 0.31532152658502144]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
11,q_proj,base_model.model.model.layers.11.self_attn.q_proj,base_model.model.model.layers.11.self_attn.q_proj,8,8,16,32,2.0,4.0,0.754787802696228,0.47333741188049316,0.28145039081573486,0.8942636251449585,0.7575660943984985,0.13669753074645996,0.4697931405590248,0.7668032229981255,-0.2970100824391007,2.656228799979815,4.925976239486171,-2.269747439506356,0.47134044766426086,0.5161808729171753,-0.04484042525291443,0.409493625164032,0.3551299571990967,0.0543636679649353,"[1.0, 0.3254813240966772, 0.28080247149885673, 0.22300644467969682, 0.1930797165947882, 0.15663039945340454, 0.1317891038393121, 0.10570951882801034]","[1.0, 0.622552488279805, 0.4614178079156884, 0.420449155535027, 0.38094649260199404, 0.32187665950777533, 0.22706553960563214, 0.18740021973477416]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
11,up_proj,base_model.model.model.layers.11.mlp.up_proj,base_model.model.model.layers.11.mlp.up_proj,8,8,16,32,2.0,4.0,0.6940165758132935,0.5538744926452637,0.14014208316802979,0.9129266738891602,0.8297485113143921,0.08317816257476807,0.5120100658316202,0.6750394718731619,-0.1630294060415417,2.899954364961669,4.0702528388260895,-1.1702984738644204,0.7607358694076538,0.8815014362335205,-0.1207655668258667,0.6337512135505676,0.6560375690460205,-0.02228635549545288,"[1.0, 0.47640243700000967, 0.29743166311171293, 0.19071244319699987, 0.1750926585934309, 0.15438064849917438, 0.13680607041695708, 0.12603591968873784]","[1.0, 0.5698670438261665, 0.4163314551676993, 0.33816839237671176, 0.31330679715702126, 0.21431149129912877, 0.1642950305474482, 0.14812695861821087]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
11,v_proj,base_model.model.model.layers.11.self_attn.v_proj,base_model.model.model.layers.11.self_attn.v_proj,8,8,16,32,2.0,4.0,0.5643900036811829,0.509487509727478,0.054902493953704834,0.8963565826416016,0.8421829342842102,0.05417364835739136,0.6214192942626583,0.6825212904611969,-0.06110199619853862,3.640806034888925,4.134073020340002,-0.4932669854510765,0.31920552253723145,0.35227346420288086,-0.033067941665649414,0.23980601131916046,0.2514471411705017,-0.011641129851341248,"[1.0, 0.5876479802628566, 0.4928044978754571, 0.2823571567184439, 0.22602663351127492, 0.15502975528221427, 0.12513676661234321, 0.11458955817673266]","[1.0, 0.7065750513857378, 0.3921119959000451, 0.33749350789115684, 0.27276896057278, 0.22754029611364765, 0.19825412940790782, 0.17427738769155424]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
12,down_proj,base_model.model.model.layers.12.mlp.down_proj,base_model.model.model.layers.12.mlp.down_proj,8,8,16,32,2.0,4.0,0.6441072225570679,0.39866578578948975,0.24544143676757812,0.9114576578140259,0.7900300621986389,0.12142759561538696,0.5313883256726878,0.7928216756614558,-0.261433349988768,3.0191971726271976,5.1998320527339885,-2.180634880106791,0.3985893726348877,0.5492264628410339,-0.15063709020614624,0.3198930621147156,0.34678152203559875,-0.02688845992088318,"[1.0, 0.5853047327934204, 0.2692390088160517, 0.23765205429935074, 0.16773508384239363, 0.14870271142732835, 0.12705675653517895, 0.12081329544067682]","[1.0, 0.7564027058306778, 0.6399532504868273, 0.41599422381653856, 0.35662464956986717, 0.3195709036145148, 0.2621002973773676, 0.23585401394991448]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
12,gate_proj,base_model.model.model.layers.12.mlp.gate_proj,base_model.model.model.layers.12.mlp.gate_proj,8,8,16,32,2.0,4.0,0.8107337355613708,0.6768222451210022,0.13391149044036865,0.938204824924469,0.9327492117881775,0.005455613136291504,0.37646027705513924,0.5117950875180417,-0.13533481046290247,2.1876483167646903,2.8986582740587323,-0.711009957294042,1.0051604509353638,0.9867665767669678,0.018393874168395996,0.9050540328025818,0.8118050694465637,0.09324896335601807,"[1.0, 0.32230360898736965, 0.23097553082340974, 0.15327654173027683, 0.13253314923512707, 0.11694734991507998, 0.10700104818882836, 0.10018321900791259]","[1.0, 0.4829986118034228, 0.38058194416390984, 0.20158599274631128, 0.14105540532116814, 0.12744025640850556, 0.10737772478641251, 0.10515700123694652]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
12,k_proj,base_model.model.model.layers.12.self_attn.k_proj,base_model.model.model.layers.12.self_attn.k_proj,8,8,16,32,2.0,4.0,0.284939706325531,0.5402988195419312,-0.25535911321640015,0.6723785400390625,0.8477925658226013,-0.17541402578353882,0.887740505844048,0.6805362093773881,0.20720429646665983,6.334459472150762,4.117043317691726,2.217416154459036,0.4174422323703766,0.5661647915840149,-0.1487225592136383,0.22282958030700684,0.4161595404148102,-0.19332996010780334,"[1.0, 0.8938286085714439, 0.7488608277205052, 0.6407542143021459, 0.5128459646485451, 0.4719692400079177, 0.39292810408563955, 0.3147504921812725]","[1.0, 0.5864092494434079, 0.4745968865504626, 0.3270242395497507, 0.2506096929124233, 0.22610121944311504, 0.18497853802174263, 0.16315851399853495]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
12,o_proj,base_model.model.model.layers.12.self_attn.o_proj,base_model.model.model.layers.12.self_attn.o_proj,8,8,16,32,2.0,4.0,0.5882243514060974,0.3243700861930847,0.2638542652130127,0.8521330952644348,0.6946844458580017,0.1574486494064331,0.6378869197205237,0.8755039975627095,-0.23761707784218578,3.767639054369857,6.175311844908527,-2.40767279053867,0.3393915593624115,0.4279707372188568,-0.08857917785644531,0.26029902696609497,0.24374431371688843,0.016554713249206543,"[1.0, 0.5716385018592459, 0.34911690683024155, 0.29084851181323595, 0.24371489798820406, 0.2141793179123962, 0.1926464727222434, 0.15621491516209982]","[1.0, 0.8251199884773892, 0.6788361405024905, 0.5506113317247652, 0.4544093916125077, 0.39674049133957934, 0.3816844653344748, 0.3584828925176636]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
12,q_proj,base_model.model.model.layers.12.self_attn.q_proj,base_model.model.model.layers.12.self_attn.q_proj,8,8,16,32,2.0,4.0,0.48505762219429016,0.458229124546051,0.026828497648239136,0.8063260316848755,0.7623912692070007,0.043934762477874756,0.7342137718657297,0.785609411214873,-0.051395639349143374,4.603213367140921,5.122429535804562,-0.5192161686636405,0.39104345440864563,0.5159216523170471,-0.12487819790840149,0.2723464369773865,0.3492409288883209,-0.07689449191093445,"[1.0, 0.691047915232704, 0.42986418345383176, 0.3377662793280684, 0.3151706310602587, 0.277998983414, 0.2398736708603119, 0.2259177998846629]","[1.0, 0.6162647593595163, 0.5329120053016658, 0.3953040474781034, 0.37070145267588284, 0.32030776593172844, 0.2641063367655179, 0.2291347817623994]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
12,up_proj,base_model.model.model.layers.12.mlp.up_proj,base_model.model.model.layers.12.mlp.up_proj,8,8,16,32,2.0,4.0,0.5556865334510803,0.5302842855453491,0.0254022479057312,0.8311751484870911,0.861380934715271,-0.03020578622817993,0.6894030615803717,0.6529589632941877,0.036444098286184,4.193657920828417,3.8875921961910316,0.30606572463738546,0.6101071238517761,0.848193347454071,-0.23808622360229492,0.4548006057739258,0.6176596879959106,-0.16285908222198486,"[1.0, 0.5332437648487187, 0.4597974545652798, 0.2960157925886939, 0.274604379284242, 0.24360258420127787, 0.20837414655908137, 0.1949822700008178]","[1.0, 0.7021626308430019, 0.3624133061072452, 0.2907726431854523, 0.26382028755303927, 0.2152899462587128, 0.18417221867849895, 0.16427409455725922]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
12,v_proj,base_model.model.model.layers.12.self_attn.v_proj,base_model.model.model.layers.12.self_attn.v_proj,8,8,16,32,2.0,4.0,0.7385120987892151,0.5009474158287048,0.23756468296051025,0.9093798398971558,0.8140674829483032,0.09531235694885254,0.47117424723677864,0.719216942038043,-0.24804269480126434,2.6638682695112896,4.461877255385831,-1.7980089858745414,0.30799445509910583,0.3515484929084778,-0.04355403780937195,0.2646803557872772,0.24881772696971893,0.01586262881755829,"[1.0, 0.4001795816082941, 0.266877901283374, 0.23349987709992762, 0.15054871814042226, 0.13258605341463467, 0.12202690762812543, 0.11423521615718779]","[1.0, 0.6691862287865971, 0.4210053973933809, 0.3332824985215185, 0.30380659215618755, 0.2785820051952719, 0.2368362890487562, 0.18462581316484883]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
13,down_proj,base_model.model.model.layers.13.mlp.down_proj,base_model.model.model.layers.13.mlp.down_proj,8,8,16,32,2.0,4.0,0.6399526596069336,0.3241700530052185,0.3157826066017151,0.911571741104126,0.7216436266899109,0.1899281144142151,0.5440867220266935,0.8482245107757027,-0.3041377887490092,3.099982703807859,5.834760878661465,-2.7347781748536057,0.4088863730430603,0.555262565612793,-0.14637619256973267,0.32709699869155884,0.3161439299583435,0.010953068733215332,"[1.0, 0.5796874581456207, 0.29731913760344125, 0.19475287990018544, 0.1895854186494823, 0.16359580801114915, 0.14483038851615143, 0.12871927694948246]","[1.0, 0.8763003121220434, 0.6769229536492638, 0.5733375094150375, 0.44361983327724375, 0.37987663590694976, 0.3405687248244962, 0.2699370429759343]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
13,gate_proj,base_model.model.model.layers.13.mlp.gate_proj,base_model.model.model.layers.13.mlp.gate_proj,8,8,16,32,2.0,4.0,0.8648508787155151,0.7016001343727112,0.16325074434280396,0.9716210961341858,0.9259350299835205,0.04568606615066528,0.2654153502955201,0.49759327615774357,-0.23217792586222347,1.7365766021810303,2.8143072228682873,-1.077730620687257,1.0558041334152222,1.0404468774795532,0.015357255935668945,0.9818699955940247,0.8714946508407593,0.11037534475326538,"[1.0, 0.3251642607666039, 0.13312881741050303, 0.10873312280759265, 0.09363359202867472, 0.06651941854101655, 0.06338623566559795, 0.061489637313562856]","[1.0, 0.4537699707562703, 0.3374023527667326, 0.18909672521932797, 0.1628654936163478, 0.14128617148706943, 0.11783237778373866, 0.09714363419170476]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
13,k_proj,base_model.model.model.layers.13.self_attn.k_proj,base_model.model.model.layers.13.self_attn.k_proj,8,8,16,32,2.0,4.0,0.5524867177009583,0.5082658529281616,0.04422086477279663,0.8415777683258057,0.7741637825965881,0.06741398572921753,0.6741316327868074,0.7466265050366523,-0.07249487224984486,4.062576270584499,4.723576145632029,-0.6609998750475299,0.4373471438884735,0.51900714635849,-0.08166000247001648,0.32507771253585815,0.3700145483016968,-0.04493683576583862,"[1.0, 0.5874600904783899, 0.42207212674822175, 0.3367585281648963, 0.2298685078326533, 0.2098522314036252, 0.205828275331098, 0.18464791198003483]","[1.0, 0.5167933108176244, 0.5060355384359132, 0.3786001400815166, 0.3522409418194553, 0.3066299183577343, 0.2239163617015587, 0.18098268971976286]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
13,o_proj,base_model.model.model.layers.13.self_attn.o_proj,base_model.model.model.layers.13.self_attn.o_proj,8,8,16,32,2.0,4.0,0.5005862712860107,0.3643569350242615,0.13622933626174927,0.9079759120941162,0.7383900284767151,0.16958588361740112,0.5961966626524206,0.8244886118546236,-0.22829194920220308,3.4547707687372493,5.553763855870807,-2.098993087133558,0.3657011389732361,0.44212788343429565,-0.07642674446105957,0.2587413191795349,0.2668771743774414,-0.008135855197906494,"[1.0, 0.8352582920041401, 0.34083525667945724, 0.24076020701877165, 0.22114279644198437, 0.1806084784491169, 0.15573219247175565, 0.14174202347914366]","[1.0, 0.8671090235169256, 0.5240979475845212, 0.441689600076472, 0.40743457333807415, 0.38508016605858325, 0.3604540446628621, 0.28053123246772277]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
13,q_proj,base_model.model.model.layers.13.self_attn.q_proj,base_model.model.model.layers.13.self_attn.q_proj,8,8,16,32,2.0,4.0,0.4278806447982788,0.6094651818275452,-0.18158453702926636,0.8205429315567017,0.8304480314254761,-0.009905099868774414,0.7578064665661903,0.650225241731173,0.10758122483501731,4.834676637436797,3.8655554290629173,0.9691212083738794,0.4161621034145355,0.5213046669960022,-0.10514256358146667,0.2722223997116089,0.4069734513759613,-0.13475105166435242,"[1.0, 0.7454664675921486, 0.6016402190082446, 0.38043927001047045, 0.30381868038029974, 0.2826122465423611, 0.24517388804444976, 0.20588742031654864]","[1.0, 0.4539345769255076, 0.3956365528605029, 0.29103533065124226, 0.2522235117876606, 0.22932623757456833, 0.20662618778606512, 0.18599691207294677]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
13,up_proj,base_model.model.model.layers.13.mlp.up_proj,base_model.model.model.layers.13.mlp.up_proj,8,8,16,32,2.0,4.0,0.708560049533844,0.5097432732582092,0.19881677627563477,0.9335818886756897,0.8537081480026245,0.07987374067306519,0.45658249387942423,0.6684476635033418,-0.2118651696239176,2.5842532936550753,4.0148413806370735,-1.4305880869819982,0.8760895133018494,0.8703950643539429,0.005694448947906494,0.7374572157859802,0.6214299201965332,0.11602729558944702,"[1.0, 0.5261460940851062, 0.2018577279460325, 0.16218695946058992, 0.15892387047090561, 0.13301988631380987, 0.11226192018592232, 0.10898711163704541]","[1.0, 0.7137110171396827, 0.4066905150498798, 0.3602511264294259, 0.24689649222357016, 0.19973056909240328, 0.18620376450335435, 0.14727007277286563]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
13,v_proj,base_model.model.model.layers.13.self_attn.v_proj,base_model.model.model.layers.13.self_attn.v_proj,8,8,16,32,2.0,4.0,0.5686750411987305,0.5499499440193176,0.018725097179412842,0.8463109731674194,0.8506757020950317,-0.004364728927612305,0.6502190503557419,0.649870040229591,0.0003490101261508505,3.8655056618907113,3.862701303769445,0.002804358121266226,0.26670488715171814,0.36359933018684387,-0.09689444303512573,0.20112361013889313,0.2696402072906494,-0.06851659715175629,"[1.0, 0.6034107724896843, 0.35229370556524525, 0.2932691591730626, 0.28188453778149314, 0.22482136449718337, 0.1761780259679487, 0.15234579238310353]","[1.0, 0.6551948887354293, 0.3428463097051778, 0.32677684218530745, 0.2418824820748519, 0.2214175926187914, 0.18242829553924875, 0.15468428506754922]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
14,down_proj,base_model.model.model.layers.14.mlp.down_proj,base_model.model.model.layers.14.mlp.down_proj,8,8,16,32,2.0,4.0,0.5210193991661072,0.4855656921863556,0.03545370697975159,0.8932637572288513,0.8070143461227417,0.08624941110610962,0.6475858813159318,0.7295212252369379,-0.0819353439210061,3.844397845009513,4.5585142191326025,-0.7141163741230896,0.41977301239967346,0.5778222680091858,-0.15804925560951233,0.3029991686344147,0.402641236782074,-0.0996420681476593,"[1.0, 0.6926953618902003, 0.48438319596851176, 0.2609073848488708, 0.21765915393630253, 0.18736481339318076, 0.16926740182542185, 0.16017282443679112]","[1.0, 0.7042291426203728, 0.40751671416341695, 0.3356867058986715, 0.3043903850945028, 0.2824761528120785, 0.25358921698679787, 0.2191017059601057]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
14,gate_proj,base_model.model.model.layers.14.mlp.gate_proj,base_model.model.model.layers.14.mlp.gate_proj,8,8,16,32,2.0,4.0,0.9104450941085815,0.6631562113761902,0.24728888273239136,0.9755269289016724,0.9209497570991516,0.05457717180252075,0.20975727859550525,0.5256438758236688,-0.31588659722816353,1.546784095930875,2.983346662594171,-1.4365625666632962,1.2699055671691895,0.9899722933769226,0.27993327379226685,1.211708903312683,0.8061780333518982,0.4055308699607849,"[1.0, 0.2046877796176142, 0.17200705668159863, 0.08979403640160791, 0.07812599149731257, 0.07501476208835983, 0.0657196515615889, 0.052605834482998805]","[1.0, 0.5156206574833186, 0.3505318835499637, 0.2158620658296602, 0.1833124738501709, 0.1564565854982872, 0.09200924806566124, 0.07783840660658081]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
14,k_proj,base_model.model.model.layers.14.self_attn.k_proj,base_model.model.model.layers.14.self_attn.k_proj,8,8,16,32,2.0,4.0,0.5653167963027954,0.767820417881012,-0.20250362157821655,0.8670066595077515,0.8703672885894775,-0.0033606290817260742,0.6383603879583489,0.4683985045794032,0.16996188337894574,3.7713503082582456,2.6485367256287065,1.1228135826295391,0.4356611669063568,0.5015138387680054,-0.06585267186164856,0.32756295800209045,0.4394533336162567,-0.11189037561416626,"[1.0, 0.6306114834345947, 0.36877406984813016, 0.28023608273863726, 0.23654845258324644, 0.20533008303287298, 0.18040160395749724, 0.1614377775689236]","[1.0, 0.28261881657364124, 0.2316947006657644, 0.22678023698854852, 0.1854200033949094, 0.18084784505649718, 0.16267116029879272, 0.15444813495978837]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
14,o_proj,base_model.model.model.layers.14.self_attn.o_proj,base_model.model.model.layers.14.self_attn.o_proj,8,8,16,32,2.0,4.0,0.5696011185646057,0.31136053800582886,0.25824058055877686,0.8405560255050659,0.641923189163208,0.1986328363418579,0.656083314784862,0.9039909172138736,-0.24790760242901155,3.912931743547384,6.552169830073866,-2.6392380865264817,0.3430918753147125,0.4531210660934448,-0.1100291907787323,0.2589380443096161,0.252840131521225,0.006097912788391113,"[1.0, 0.6027023132480921, 0.3353241214066517, 0.2933025755022231, 0.2544080009492987, 0.22442924392523053, 0.20321591919175178, 0.19366739889732645]","[1.0, 0.7859126697169123, 0.6663429361024349, 0.576270932720031, 0.5417883529369193, 0.45585668843376054, 0.42874644901222986, 0.3644005055689554]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
14,q_proj,base_model.model.model.layers.14.self_attn.q_proj,base_model.model.model.layers.14.self_attn.q_proj,8,8,16,32,2.0,4.0,0.7012490630149841,0.6804468035697937,0.02080225944519043,0.9040157198905945,0.913658857345581,-0.009643137454986572,0.500104509498092,0.5061236729680891,-0.006019163469997091,2.829041869261784,2.8646740979445746,-0.03563222868279059,0.48582935333251953,0.5238577723503113,-0.03802841901779175,0.40683647990226746,0.43212607502937317,-0.025289595127105713,"[1.0, 0.48397810971032734, 0.2343414119833125, 0.21426340326801363, 0.19351226528838159, 0.15773988406998463, 0.12935942582784316, 0.10910844655259144]","[1.0, 0.5340984617315684, 0.23973442291571334, 0.19218582809559753, 0.1821169441255691, 0.1535273551362455, 0.13784813974314722, 0.11922297599026742]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
