module_name,layer_id,target_module,component_index,singular_value,spectral_energy_share,clean_sensitivity_raw,clean_sensitivity_norm_global,clean_sensitivity_norm_by_module,suspiciousness_score_prelim,prompt_count_used,token_count_used,notes,A_key,B_key
base_model.model.model.layers.18.self_attn.k_proj,18,k_proj,0,0.38394448161125183,0.5887052416801453,0.11147897202416233,0.0018079153004680612,1.0,0.587640912466246,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.18.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.18.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.17.self_attn.k_proj,17,k_proj,0,0.4071454703807831,0.5859106183052063,0.23961686461410084,0.0038859974030987844,1.0,0.5836337711640243,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.17.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.17.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.0.mlp.down_proj,0,down_proj,0,0.2789866030216217,0.5792403817176819,2.7007218086361823e-05,4.379907879920925e-07,1.0,0.5792401280157307,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.0.mlp.down_proj.lora_A.weight,base_model.model.model.layers.0.mlp.down_proj.lora_B.weight
base_model.model.model.layers.10.self_attn.o_proj,10,o_proj,0,0.22787661850452423,0.5784570574760437,0.0008280249699214918,1.342853262018066e-05,1.0,0.578449289646578,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.10.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.10.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.6.self_attn.q_proj,6,q_proj,0,0.30559274554252625,0.5769842267036438,0.15086629654141723,0.002446681027728372,1.0,0.5755725303428695,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.6.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.6.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.11.self_attn.k_proj,11,k_proj,0,0.3227662444114685,0.5747520327568054,0.15684704407282024,0.002543674072909274,1.0,0.5732900509127301,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.11.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.11.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.6.self_attn.k_proj,6,k_proj,0,0.29496875405311584,0.5748469233512878,0.1873895031124177,0.003038997791894045,1.0,0.5730999648205461,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.6.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.6.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.14.self_attn.o_proj,14,o_proj,0,0.2589380145072937,0.5696009993553162,0.0029604168704645845,4.801069527907601e-05,1.0,0.5695736524153054,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.14.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.14.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.27.self_attn.k_proj,27,k_proj,0,0.3492513597011566,0.5734832286834717,0.4648689493916754,0.007539033335682017,1.0,0.5691597195049724,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.27.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.27.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.13.self_attn.v_proj,13,v_proj,0,0.20112358033657074,0.5686749219894409,0.00941503360590625,0.0001526887358348584,0.8002461050130528,0.5685880917345014,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.13.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.13.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.21.self_attn.o_proj,21,o_proj,0,0.29722142219543457,0.5679452419281006,0.0008676967291494033,1.4071911180301225e-05,1.0,0.5679372498531009,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.21.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.21.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.5.mlp.down_proj,5,down_proj,0,0.31584715843200684,0.5676351189613342,0.00014641488006530656,2.374489978512635e-06,1.0,0.5676337711174327,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.5.mlp.down_proj.lora_A.weight,base_model.model.model.layers.5.mlp.down_proj.lora_B.weight
base_model.model.model.layers.14.self_attn.k_proj,14,k_proj,0,0.32756298780441284,0.5653168559074402,0.23046298468651355,0.003737543938923087,1.0,0.5632039593190723,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.14.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.14.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.11.self_attn.v_proj,11,v_proj,0,0.23980598151683807,0.5643899440765381,0.13182784157097016,0.0021379240181025284,1.0,0.5631833212595213,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.11.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.11.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.3.self_attn.k_proj,3,k_proj,0,0.27499139308929443,0.562670111656189,0.04749850763973885,0.0007703092085624049,1.0,0.5622366816877974,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.3.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.3.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.16.self_attn.k_proj,16,k_proj,0,0.40678516030311584,0.562333881855011,0.28604334782150315,0.004638921006658689,1.0,0.5597252593977179,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.16.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.16.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.5.self_attn.v_proj,5,v_proj,0,0.24949385225772858,0.556670606136322,0.12864899373777222,0.002086370908747944,1.0,0.5555091847779241,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.5.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.5.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.12.mlp.up_proj,12,up_proj,0,0.45480063557624817,0.5556865930557251,0.02728077592571646,0.00044242722469716936,1.0,0.5554407421785581,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.12.mlp.up_proj.lora_A.weight,base_model.model.model.layers.12.mlp.up_proj.lora_B.weight
base_model.model.model.layers.2.mlp.up_proj,2,up_proj,0,0.5089989900588989,0.5545024275779724,0.06868168963210697,0.0011138484262392698,1.0,0.5538847959216688,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.2.mlp.up_proj.lora_A.weight,base_model.model.model.layers.2.mlp.up_proj.lora_B.weight
base_model.model.model.layers.13.self_attn.k_proj,13,k_proj,0,0.3250776529312134,0.5524867177009583,0.21289884811624163,0.0034526967550252787,1.0,0.5505791486035576,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.13.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.13.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.23.mlp.gate_proj,23,gate_proj,0,0.8274934887886047,0.5658261775970459,1.7154747581340608,0.02782078993449186,1.0,0.550084446370682,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.23.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.23.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.18.self_attn.o_proj,18,o_proj,0,0.27756866812705994,0.546434223651886,0.0005939447764693565,9.63232643353845e-06,1.0,0.5464289602190693,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.18.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.18.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.2.self_attn.k_proj,2,k_proj,0,0.30122947692871094,0.5439368486404419,0.07511440771648256,0.0012181713244251227,1.0,0.54327424036913,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.2.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.2.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.3.self_attn.q_proj,3,q_proj,0,0.2871905267238617,0.5429660081863403,0.039126459865163096,0.0006345351428971378,1.0,0.5426214771727476,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.3.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.3.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.7.self_attn.q_proj,7,q_proj,0,0.31366437673568726,0.5392897129058838,0.04030772330975905,0.0006536923365507153,1.0,0.5389371833533766,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.7.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.7.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.5.mlp.gate_proj,5,gate_proj,0,0.5309982895851135,0.5394408106803894,0.08488474351641213,0.0013766221897558058,1.0,0.538698204490347,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.5.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.5.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.4.self_attn.q_proj,4,q_proj,0,0.27452266216278076,0.5380398631095886,0.02257030244793589,0.000366034906771214,1.0,0.537842921738456,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.4.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.4.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.9.self_attn.k_proj,9,k_proj,0,0.3134237229824066,0.5359956622123718,0.14028631329076113,0.0022750996680311266,1.0,0.5347762186592063,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.9.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.9.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.5.self_attn.k_proj,5,k_proj,0,0.30648109316825867,0.5335472226142883,0.1789034106968763,0.0029013742020755277,1.0,0.5319992024670062,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.5.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.5.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.31.mlp.gate_proj,31,gate_proj,0,1.4840158224105835,0.9638371467590332,27.682053718013734,0.4489349655496329,1.0,0.5311369504833102,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.31.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.31.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.4.mlp.down_proj,4,down_proj,0,0.32882481813430786,0.5307139754295349,0.00027713815234956657,4.494500593956252e-06,1.0,0.5307115901352571,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.4.mlp.down_proj.lora_A.weight,base_model.model.model.layers.4.mlp.down_proj.lora_B.weight
base_model.model.model.layers.3.self_attn.o_proj,3,o_proj,0,0.2679769694805145,0.5291451811790466,0.00011981209186252906,1.943058050556856e-06,1.0,0.5291441530192424,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.3.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.3.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.26.mlp.gate_proj,26,gate_proj,0,1.9813172817230225,0.9539918899536133,27.756170486778295,0.4501369576189683,1.0,0.5245648830167242,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.26.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.26.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.25.self_attn.k_proj,25,k_proj,0,0.3548542559146881,0.525200366973877,0.2987383587790821,0.004844802924414821,1.0,0.5226558747000581,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.25.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.25.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.14.mlp.down_proj,14,down_proj,0,0.30299922823905945,0.5210195183753967,0.0006776447901909521,1.0989735213948276e-05,1.0,0.5210137925088485,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.14.mlp.down_proj.lora_A.weight,base_model.model.model.layers.14.mlp.down_proj.lora_B.weight
base_model.model.model.layers.13.self_attn.o_proj,13,o_proj,0,0.2587413191795349,0.5005862712860107,0.002183268916272589,3.540726297610651e-05,1.0,0.5005685468962611,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.13.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.13.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.27.mlp.gate_proj,27,gate_proj,0,1.9174466133117676,0.9730082154273987,29.945498741807285,0.4856424881970226,1.0,0.5004740846510922,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.27.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.27.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.15.self_attn.v_proj,15,v_proj,0,0.2175501585006714,0.4879750609397888,0.016015337370687995,0.00025972946241690397,1.0,0.48784831943953805,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.15.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.15.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.3.mlp.up_proj,3,up_proj,0,0.4606221914291382,0.486091285943985,0.041283872736415136,0.0006695230842868189,1.0,0.4857658366069748,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.3.mlp.up_proj.lora_A.weight,base_model.model.model.layers.3.mlp.up_proj.lora_B.weight
base_model.model.model.layers.12.self_attn.q_proj,12,q_proj,0,0.27234652638435364,0.48505786061286926,0.036732815010467254,0.0005957160985687303,1.0,0.4847689038365649,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.12.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.12.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.1.self_attn.q_proj,1,q_proj,0,0.32015442848205566,0.47877416014671326,0.0015658736231723106,2.5394626722239475e-05,0.1463208308384162,0.47876200185563206,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.1.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.1.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.19.self_attn.o_proj,19,o_proj,0,0.2716410160064697,0.47768908739089966,0.0006677533349927101,1.0829320089265209e-05,1.0,0.47768391434286916,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.19.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.19.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.28.mlp.gate_proj,28,gate_proj,0,1.870995283126831,0.9467853903770447,31.120810551870704,0.5047031609468029,1.0,0.4689398111154975,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.28.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.28.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.22.mlp.down_proj,22,down_proj,0,0.3743238151073456,0.46338775753974915,0.009130276006572947,0.00014807066651280142,1.0,0.46331914340563635,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.22.mlp.down_proj.lora_A.weight,base_model.model.model.layers.22.mlp.down_proj.lora_B.weight
base_model.model.model.layers.10.self_attn.k_proj,10,k_proj,0,0.28006261587142944,0.4631234109401703,0.03478950530919624,0.0005642003850787065,1.0,0.46286211653337883,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.10.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.10.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.8.self_attn.k_proj,8,k_proj,0,0.2687493860721588,0.4511566460132599,0.1463384657545783,0.002373250725951978,1.0,0.4500859381755909,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.8.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.8.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.4.self_attn.o_proj,4,o_proj,0,0.20201528072357178,0.4481023848056793,5.9889030368865505e-05,9.712530746211095e-07,1.0,0.4481019495848603,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.4.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.4.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.20.self_attn.o_proj,20,o_proj,0,0.24516084790229797,0.4413968622684479,0.00042855893017803464,6.950173947183151e-06,1.0,0.4413937944834754,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.20.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.20.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.17.self_attn.o_proj,17,o_proj,0,0.2638857662677765,0.437455952167511,0.0005539569507370898,8.983822050504257e-06,0.934806881460217,0.43745202214108175,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.17.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.17.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.15.self_attn.o_proj,15,o_proj,0,0.24378784000873566,0.43671515583992004,0.0008287531270333136,1.3440341541268683e-05,0.46694895066157793,0.4367092862390693,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.15.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.15.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.28.self_attn.o_proj,28,o_proj,0,0.21239235997200012,0.43561092019081116,0.0008770860406697858,1.4224182767043892e-05,1.0,0.43560472398146705,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.28.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.28.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.5.self_attn.o_proj,5,o_proj,0,0.19916723668575287,0.43257516622543335,0.0002463665032776535,3.9954599751955455e-06,1.0,0.4325734378886704,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.5.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.5.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.22.self_attn.o_proj,22,o_proj,0,0.24935226142406464,0.4308927357196808,0.0009699019526648357,1.572942904242556e-05,1.0,0.4308859580229694,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.22.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.22.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.13.self_attn.q_proj,13,q_proj,0,0.2722223699092865,0.4278806447982788,0.03641725105903819,0.0005905984258300445,1.0,0.4276279391630178,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.13.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.13.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.1.self_attn.q_proj,1,q_proj,1,0.29981452226638794,0.41987207531929016,0.010701645242170084,0.00017355441857955996,1.0,0.41979920466538034,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.1.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.1.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.27.self_attn.o_proj,27,o_proj,0,0.20978796482086182,0.39055901765823364,0.0010459954949755448,1.696347952667767e-05,1.0,0.3905523924183336,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.27.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.27.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.18.self_attn.v_proj,18,v_proj,0,0.23942317068576813,0.3895251154899597,0.07553681288253823,0.0012250216994226897,1.0,0.38904793877101435,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.18.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.18.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.2.self_attn.o_proj,2,o_proj,0,0.20774301886558533,0.37256497144699097,2.9550947272284884e-05,4.792438317901703e-07,0.9248781513012304,0.3725647928975264,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.2.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.2.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.13.self_attn.o_proj,13,o_proj,1,0.2161158323287964,0.34923723340034485,0.0007222705584572343,1.1713455641028164e-05,0.3308207033379741,0.34923314262550326,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.13.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.13.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.23.self_attn.o_proj,23,o_proj,0,0.23104453086853027,0.32297244668006897,0.0005822884303318489,9.44328910975523e-06,1.0,0.3229693967578805,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.23.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.23.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.17.self_attn.o_proj,17,o_proj,1,0.2236810177564621,0.31431177258491516,0.0005925897227797256,9.61035078867954e-06,1.0,0.3143087519385236,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.17.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.17.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.29.mlp.gate_proj,29,gate_proj,0,1.9144465923309326,0.9575006365776062,41.80627376758346,0.6779951467761,1.0,0.30831985194296296,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.29.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.29.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.15.self_attn.o_proj,15,o_proj,1,0.20189082622528076,0.2995072603225708,0.0017748259758569493,2.878332100805939e-05,1.0,0.29949863950895267,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.15.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.15.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.12.self_attn.k_proj,12,k_proj,0,0.22282956540584564,0.28493961691856384,0.025890724257793957,0.00041988399853310366,1.0,0.28481997533287157,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.12.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.12.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.18.self_attn.v_proj,18,v_proj,1,0.20415635406970978,0.2832232713699341,0.05448550019363171,0.0008836210781740249,0.7213105519603815,0.2829730093175222,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.18.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.18.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.3.self_attn.v_proj,3,v_proj,1,0.2219368815422058,0.2793293297290802,0.1424443076146365,0.0023100970391551796,0.3352634323065977,0.27868405187152384,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.3.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.3.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.25.self_attn.v_proj,25,v_proj,1,0.1894906610250473,0.27888593077659607,0.06109652595201391,0.0009908356891750762,0.17999700524282383,0.2786096006431738,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.25.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.25.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.22.mlp.down_proj,22,down_proj,1,0.282817006111145,0.2645213305950165,0.0013213389943141378,2.142887525378184e-05,0.1447205969855563,0.26451566220042116,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.22.mlp.down_proj.lora_A.weight,base_model.model.model.layers.22.mlp.down_proj.lora_B.weight
base_model.model.model.layers.5.self_attn.v_proj,5,v_proj,1,0.1693904995918274,0.256600022315979,0.004043199716617657,6.557077534709279e-05,0.03142814878800366,0.2565831968535617,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.5.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.5.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.5.mlp.down_proj,5,down_proj,1,0.21158497035503387,0.2547328472137451,7.336638108194779e-05,1.1898226229541751e-06,0.5010855525696816,0.2547325441268407,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.5.mlp.down_proj.lora_A.weight,base_model.model.model.layers.5.mlp.down_proj.lora_B.weight
base_model.model.model.layers.14.mlp.down_proj,14,down_proj,1,0.20988613367080688,0.24999907612800598,0.0004701283412474512,7.624327762375809e-06,0.6937681039574948,0.24999717005310929,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.14.mlp.down_proj.lora_A.weight,base_model.model.model.layers.14.mlp.down_proj.lora_B.weight
base_model.model.model.layers.21.self_attn.v_proj,21,v_proj,1,0.19041761755943298,0.2464599609375,0.01402095157885802,0.00022738542010456532,0.03329551925485991,0.24640391953574325,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.21.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.21.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.20.self_attn.o_proj,20,o_proj,1,0.18260632455348969,0.24488301575183868,0.0003505559387660987,5.685156885262702e-06,0.8179877120294018,0.2448816235534756,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.20.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.20.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.7.self_attn.q_proj,7,q_proj,1,0.21121393144130707,0.24453262984752655,0.011483345111520455,0.00018623167177369697,0.2848919305928693,0.24448709012706682,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.7.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.7.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.3.mlp.up_proj,3,up_proj,1,0.3265417516231537,0.24428990483283997,0.0019836686210727384,3.217023610801216e-05,0.048049480089667314,0.2442820459689227,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.3.mlp.up_proj.lora_A.weight,base_model.model.model.layers.3.mlp.up_proj.lora_B.weight
base_model.model.model.layers.2.self_attn.k_proj,2,k_proj,1,0.20181520283222198,0.24415257573127747,0.004721279181561303,7.656755991861816e-05,0.062854508543576,0.24413388156430588,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.2.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.2.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.8.self_attn.k_proj,8,k_proj,1,0.19754578173160553,0.24376307427883148,0.015392619164715406,0.0002496305015813676,0.1051850522372573,0.24370222358033225,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.8.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.8.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.2.self_attn.o_proj,2,o_proj,1,0.16775476932525635,0.24293993413448334,3.195117889930586e-05,5.181696973984218e-07,1.0,0.24293980825037118,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.2.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.2.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.13.self_attn.q_proj,13,q_proj,1,0.20293262600898743,0.23778188228607178,0.007207922689434941,0.00011689481413585224,0.1979260509737472,0.23775408681713706,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.13.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.13.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.5.self_attn.k_proj,5,k_proj,1,0.20383328199386597,0.23600199818611145,0.012261704168774623,0.0001988547451956756,0.06853812412525859,0.2359550680688965,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.5.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.5.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.4.self_attn.o_proj,4,o_proj,1,0.14620909094810486,0.2347240298986435,2.272124852574667e-05,3.6848288165530783e-07,0.37938915333581286,0.23472394340685657,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.4.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.4.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.12.self_attn.q_proj,12,q_proj,1,0.18820440769195557,0.23163780570030212,0.012566457584966589,0.00020379709758733516,0.3421043985163047,0.2315905985878089,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.12.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.12.self_attn.q_proj.lora_B.weight
